Study Submission Date	MTBLS ID	Study Type	Species	Study Publication Date	Status	Submitter Name	Place Holder	WND	Assigned to	Isatab completeness	Metabolites Added	Additional files	Paper	PMID/DOI	Data in repository	Last Updated Date	Google Drive folder Name	Validation	Author feedback	COSMOS / PhenoMeNal partner study?	Blue?	Light Purple 3?	ChEBI/MAF update required	Current Status	Additional Notes	Size (MB)	Accumalated size	Month since Jan 2012	Average size of studies:	26130	935
2018-10-02	MTBLS760	TD-GC-Q-MS		2018-12-18	In Curation	Ravindra Taware		L	Mark				Pubmed link	30531924								1				2,241.55	21,633,547	82			
2018-10-05	MTBLS761	MAS-NMR		2018-10-19	In Review	Damian Hertig		L	Mark	Done	Yes - No data				Full		MTBLS761-20181011	Passes	In contact		1					174.22	21,633,722	82			
2018-10-06	MTBLS762	UPLC-TOF-MS		2018-11-26	Public	Yan Bingpeng		ML	Keeva	Done	Yes - Full		No		Full		MTBLS762 - 20181126	Passes	In contact							7,206.61	21,640,928	82			
2018-10-08	MTBLS763	GC-Q-MS;UPLC-LTQ-MS	Gallus gallus	2019-04-01	In Review	Stephane Beauclercq		ML	Keeva	Done	Yes - Full		No				MTBLS763 - 20190107	Passes	In contact			1				41,060.00	21,681,988	82			
2018-10-09	MTBLS764	NMR		2018-10-16	In Curation	Gregory Medlock		P	Keeva				Pubmed link	30195437								1				406.45	21,682,395	82			
2018-10-10	MTBLS765	3D LAESI imaging MS		2018-12-31	In Curation	Sylwia Stopka		LT	Mark				DOI	doi:10.3389/fpls.2018.01646								1				10,575.45	21,692,970	82			
2019-02-27	MTBLS766			2020-02-27	Submitted	Placeholder Placeholder																				0.01	21,692,970	86			
2018-10-14	MTBLS767	GC-TOF-MS;UPLC-QTOF-MS/MS		2018-11-29	Public	Guy Schleyer		ML	Mark	Done			DOI (preprint)	10.1101/317206	Full		MTBLS767-20181121	Passes	In contact		1				LC- and GC- parts of MTBLS769	20,067.77	21,713,038	82			
2018-10-22	MTBLS768	GC-Q-MS;HPLC-QTOF-MS		2018-11-05	In Curation	unnikrishnan Kuzhiumparambil		PM(LC)L	Mark																	1,654.36	21,714,692	82			
2018-10-24	MTBLS769	LMJ-SSP/ESI imaging MS;MALDI imaging MS		2018-11-29	Public	Guy Schleyer		MAL	Mark	Complete			DOI (preprint)	10.1101/317206	Full		MTBLS769-20181121	Passes	In contact		1				Imaging part of MTBLS767	10,849.74	21,725,542	82			
2018-10-24	MTBLS770	UPLC-QTOF-MS/MS		2018-12-31	In Review	Junjun He		M	Mark	Done	Yes - No data				Full		MTBLS770-20181129		In contact		1				Small number of Metabolites need adding to CHEBI from MAF	35,992.21	21,761,534	82			
2018-10-25	MTBLS771	UPLC-TOF-MS;UPLC-LTQ-MS		2019-02-12	Public	Mathieu Cladiere			Mark	Done	Yes - No data		DOI	10.1016/j.foodcont.2018.12.004	Full		MTBLS771-20181112		In contact		1					11,449.88	21,772,984	82			
2018-10-25	MTBLS772	UPLC-TOF-MS;UPLC-LTQ-MS		2019-02-12	Public	Mathieu Cladiere			Mark	Done	Yes - No data		DOI	10.1016/j.foodcont.2018.12.004	Full		MTBLS772-20181112		In contact		1					10,744.57	21,783,729	82			
2018-10-25	MTBLS773	HPLC-LTQ-MS/MS		2019-02-12	Public	James William Allwood		ML	Mark	Done	Yes - Full				Full		MTBLS773-20181026	Passes	In contact		1					9,485.51	21,793,214	82			
2018-10-28	MTBLS774			2019-03-29	In Curation	Fereshteh Zandkarimi			Keeva																	7,354.09	21,800,568	82			
2018-10-28	MTBLS775	UPLC-LTQ-MS		2020-01-30	In Review	Marine Vallet		M	Keeva	Done	Yes - Partial				Full		MTBLS775 - 20190301	Passes	In contact					Full	Has MSMS data that could be added to compound library 	4,978.34	21,805,547	82			
2018-10-30	MTBLS776	UPLC-QTOF-MS		2018-12-31	Submitted	Yan Ren		Everything																		1.17	21,805,548	82			
2018-11-02	MTBLS777	UPLC-QTOF-MS		2018-11-08	Submitted	liliana santacruz		PML					Pubmed link	30634471												373.86	21,805,922	83			
2018-11-04	MTBLS778	Insufficient data supplied		2018-11-12	Submitted	Ruiqun Chen																				0.05	21,805,922	83			
2018-11-04	MTBLS779	GC-TOF-MS		2019-11-04	Submitted	feng liu		L														1				1,403.26	21,807,325	83			
2018-11-05	MTBLS780	GC-Q-MS		2019-01-16	Public	Kang Kang		L	Keeva	Done	Yes - Full		No		Full		MTBLS780 - 20190116	Passes	In contact							4,830.77	21,812,156	83			
2018-11-06	MTBLS781	NMR		2018-12-04	Submitted	William Joesten		MPL																		155.86	21,812,311	83			
2018-11-08	MTBLS782	Insufficient data supplied		2019-01-03	Submitted	Mingyong Zhang																				17.82	21,812,329	83			
2018-11-09	MTBLS783	HPLC-LTQ-MS		2018-11-16	Submitted	Ric de Vos		RM					DOI	10.1007/s11306-018-1443-8												0.11	21,812,329	83			
2018-11-09	MTBLS784	UPLC-QTOF-MS		2019-11-09	Submitted	LaÃ­s Moro		RL																		0.15	21,812,330	83			
2018-11-12	MTBLS785	UPLC-QTOF-MS		2019-03-01	Submitted	Jan Lisec		RM																		0.10	21,812,330	83			
2018-11-14	MTBLS786	UPLC-TOF-MS		2018-12-18	Submitted	Clayton Birkett		RML	Mark																	0.63	21,812,330	83			
2018-11-14	MTBLS787	LC-QTOF-MS/MS		2019-12-31	In Curation	Romanas Chaleckis			Mark																	11,455.19	21,823,785	83			
2018-11-15	MTBLS788	LC-LTQ-MS		2019-11-15	In Review	Isabel Vincent		L	Mark	Done	Yes - No data				Full		MTBLS788-20190109	Passes	In contact		1					9,830.64	21,833,616	83			
2018-11-15	MTBLS789	GC-TOF-MS	Homo sapiens	2018-12-04	Public	Magnus Sellstedt		L	Keeva	Done	Yes - Partial		No		Full		MTBLS789 - 20181122	Passes	In contact				Y	Full		2,246.16	21,835,862	83			
2018-11-18	MTBLS790			2018-12-19	Submitted	Metabolon Submission, Placeholder Placeholder																				0.01	21,835,862	83			
2018-11-18	MTBLS791	UPLC-QTOF-MS		2018-12-31	Submitted	Fidele Tugizimana			Mark																	0.51	21,835,863	83			
2018-11-19	MTBLS792	HPLC-LTQ-MS		2018-11-26	Submitted	Andrea F. Lopez-Clavijo																				2,940.17	21,838,803	83			
2018-11-23	MTBLS793	LC-LTQ-MS		2019-11-23	In Review	Isabel Vincent		L	Mark	Done	Yes - Full				Full		MTBLS793-20190109	Passes	In contact		1					3,655.30	21,842,458	83			
2018-11-27	MTBLS794	NMR;LC-LTQ-MS		2019-02-28	Submitted	Antonia Piazzesi			Keeva																	10.60	21,842,469	83			
2018-11-28	MTBLS795	Insufficient data supplied		2019-11-28	Submitted	Ruiqun Chen																				0.04	21,842,469	83			
2018-11-29	MTBLS796	NMR;UPLC-QTOF-MS		2019-06-01	Submitted	Brian Goodfellow																				39.50	21,842,508	83			
2018-11-30	MTBLS797	HPLC-LTQ-MS		2018-12-31	Submitted	RuAngelie Edrada-Ebel																				7,501.13	21,850,010	83			
2018-12-05	MTBLS798	NMR		2019-02-28	Submitted	Wolfram Gronwald																				9,655.73	21,859,665	84			
2018-12-05	MTBLS799	UPLC-QTOF-MS		2019-12-05	Submitted	Rodrigo de Faria																				670.17	21,860,335	84			
2018-12-10	MTBLS800	NMR		2019-01-14	Submitted	Yaqian Jin																				0.38	21,860,336	84			
2018-12-10	MTBLS801	GC-TOF-MS		2019-01-14	In Curation	Lovely Mae Lawas																				442,955.68	22,303,291	84			
2018-12-14	MTBLS802	GCxGC-TOF-MS		2019-12-01	Submitted	Santosh Lamichhane																				4.22	22,303,296	84			
2018-12-16	MTBLS803	GC-Q-MS		2019-01-04	Public	Darshan Dhakan		L	Mark	Done	Yes - Full				Full		MTBLS803-20181218	Passes	In contact		1					5,765.46	22,309,061	84			
2018-12-17	MTBLS804	Insufficient data supplied		2019-01-07	Submitted	James William Allwood			Mark																	0.01	22,309,061	84			
2018-12-17	MTBLS805	MALDI-LTQ-MS/MS		2019-02-28	In Curation	Manuel Liebeke							DOI (preprint)	10.1101/555045											MTBLS744, MTBLS746, MTBLS805, MTBLS811 are part of the same study	3,300.41	22,312,362	84			
2018-12-18	MTBLS806	NMR		2018-12-25	Submitted	Vadim Yanshole																				26.47	22,312,388	84			
2018-12-18	MTBLS807	GC-Q-MS		2019-02-05	In Curation	Manuel Liebeke																				2,048.03	22,314,436	84			
2018-12-19	MTBLS808	GC-Q-MS;GC-FID;PTR-TOF-MS		2019-04-11	Submitted	Federico Vita			Mark																	4,114.26	22,318,550	84			
2018-12-19	MTBLS809	UPLC-QTOF-MS		2019-12-22	In Curation	zhengzhong luo			Mark																	5,460.16	22,324,011	84			
2018-12-19	MTBLS810	UPLC-QTOF-MS		2019-02-07	In Curation	Adriana Zardini Buzatto																				341,677.39	22,665,688	84			
2018-12-20	MTBLS811	DI-FT-ICR-MS		2019-02-28	In Curation	Manuel Liebeke							DOI	10.1101/555045											MTBLS744, MTBLS746, MTBLS805, MTBLS811 are part of the same study	780.58	22,666,468	84			
2018-12-20	MTBLS812	UPLC-QTOF-MS		2020-01-04	In Curation	Simon Lagies																				29,072.79	22,695,541	84			
2018-12-20	MTBLS813	UPLC-TQ-MS		2019-02-28	Submitted	Mariana Sponchiado																				0.28	22,695,542	84			
2018-12-21	MTBLS814	UPLC-TQ-MS		2019-03-12	In Curation	Guodong Rao			Mark																	8.14	22,695,550	84			
2018-12-23	MTBLS815	GC-Q-MS		2018-12-31	Submitted	Kang Kang																				4,823.19	22,700,373	84			
2018-12-25	MTBLS816	LC-QTOF-MS		2019-12-31	In Curation	Romanas Chaleckis			Mark																	53,378.41	22,753,751	84			
2018-12-25	MTBLS817	UPLC-QTOF-MS		2019-01-07	Submitted	Fidele Tugizimana			Mark																	0.35	22,753,752	84			
2018-12-27	MTBLS818	Insufficient data supplied		2019-01-03	Submitted	Mingyong Zhang																				7.24	22,753,759	84			
2018-12-29	MTBLS819	UPLC-QTOF-MS/MS		2019-09-02	Submitted	jia tu																				2,268.32	22,756,027	84			
2019-01-01	MTBLS820	UPLC-QTOF-MS/MS		2019-09-02	Submitted	jia tu																				2,964.52	22,758,992	85			
2019-01-04	MTBLS821	LC-LTQ-MS	Macaca mulatta;Plasmodium knowlesi	2019-01-11	Public	Jessica Kissinger		L	Keeva	Complete	Yes - Full		No		Full		MTBLS821 - 20190111	Passes	In contact							121.84	22,759,114	85			
2019-01-04	MTBLS822	LC-LTQ-MS	Macaca fascicularis;Plasmodium knowlesi	2019-01-11	Public	Jessica Kissinger		L	Keeva	Complete	Yes - Full		No		Full		MTBLS821 - 20190111	Passes	In contact							152.17	22,759,266	85			
2019-01-05	MTBLS823	HPLC-QTOF-MS/MS		2019-09-02	Submitted	jia tu																				2,230.65	22,761,496	85			
2019-01-07	MTBLS824	LC-LTQ-MS	Macaca mulatta;Plasmodium knowlesi	2019-01-14	Public	Jessica Kissinger		L	Keeva	Complete	Yes - Full		No		Full		MTBLS821 - 20190111	Passes	In contact							79.11	22,761,575	85			
2019-01-08	MTBLS825	UPLC-LTQ-MS		2019-02-05	In Curation	Kristaps Klavins			Keeva																	31,339.30	22,792,915	85			
2019-01-10	MTBLS826	GC-Q-MS		2019-02-05	In Review	Manuel Liebeke		L	Mark		Yes - No data		DOI (preprint)	10.1101/528307	Full		MTBLS826-20190129		In contact		1					160.76	22,793,076	85			
2019-01-10	MTBLS827	UPLC-LTQ-MS		2019-03-28	Submitted	Kristine Werling																				4.28	22,793,080	85			
2019-01-13	MTBLS828	LC-QTOF-MS		2019-12-31	Submitted	Romanas Chaleckis			Mark																	1.11	22,793,081	85			
2019-01-14	MTBLS829	UPLC-QTOF-MS		2019-02-07	Submitted	Adriana Zardini Buzatto																				0.07	22,793,081	85			
2019-01-15	MTBLS830	Insufficient data supplied		2019-07-31	Submitted	Yang Wang																				0.03	22,793,081	85			
2019-01-16	MTBLS831	Insufficient data supplied		2019-01-23	Submitted	Joerg Ziegler																				0.07	22,793,081	85			
2019-01-16	MTBLS832	NMR		2020-01-21	In Curation	Mariana Palma			Mark																	54.46	22,793,136	85			
2019-03-04	MTBLS833			2020-03-04	Submitted	Placeholder Placeholder			Mark																	0.01	22,793,136	87			
2019-01-19	MTBLS834	UPLC-QTOF-MS/MS		2019-09-01	Submitted	Placeholder Placeholder			Mark																	0.01	22,793,136	85			
2019-01-19	MTBLS835	UPLC-QTOF-MS/MS		2019-09-03	Submitted	jia tu			Mark																	2,540.28	22,795,676	85			
2019-01-21	MTBLS836	FIA-LTQ-MS		2019-03-20	In Review	Yuya Hidoh		L	Mark	Done	Yes - Full				Full		MTBLS836-20190304	Passes	In contact		1					633.29	22,796,309	85			
2019-01-21	MTBLS837	SPME-GC-Q-MS		2019-02-01	Submitted	Thy Truong			Mark																	33.25	22,796,342	85			
2019-01-22	MTBLS838	UPLC-QTOF-MS/MS		2020-01-23	Submitted	Wenhe Zhu																				3,839.64	22,800,182	85			
2019-01-29	MTBLS839	GC-Q-MS		2019-02-05	In Review	Manuel Liebeke		L	Mark		Yes - No data		DOI (preprint)	10.1101/528307	Full		MTBLS839-20190129		In contact		1					104.26	22,800,286	85			
2019-01-23	MTBLS840	UPLC-LTQ-MS		2019-04-20	Submitted	Guillermo Padilla-Gonzalez																				11,972.88	22,812,259	85			
2019-01-23	MTBLS841	NMR		2020-01-23	Submitted	Luca Laghi																				5.80	22,812,265	85			
2019-01-24	MTBLS842	SESI-LTQ-MS		2019-05-01	In Review	Kapil Dev Singh, Georgi Tancev		L	Mark	Done	No				Full		MTBLS842-20190305	Passes	In contact		1					12,441.23	22,824,706	85			
2019-01-25	MTBLS843	GC-Q-MS		2019-02-05	In Review	Manuel Liebeke		L	Mark		Yes - No data		DOI (preprint)	10.1101/528307	Full		MTBLS843-20190129		In contact		1					202.37	22,824,909	85			
2019-01-25	MTBLS844	GC-Q-MS		2019-02-05	In Review	Manuel Liebeke		L	Mark		Yes - No data		DOI (preprint)	10.1101/528307	Full		MTBLS844-20190129		In contact		1					167.54	22,825,076	85			
2019-01-28	MTBLS845	HPLC-QTOF-MS/MS		2019-02-04	Submitted	Mariona Jove																				0.20	22,825,076	85			
2019-01-28	MTBLS846	LC-TQ-MS/MS		2019-05-18	Submitted	Charles Berdan																				251.11	22,825,327	85			
2019-01-29	MTBLS847	NMR		2019-02-28	Submitted	Olga Snytnikova			Mark																	38.24	22,825,366	85			
2019-01-29	MTBLS848	GC-Q-MS		2019-02-05	In Review	Manuel Liebeke		L	Mark		Yes - No data		DOI (preprint)	10.1101/528307	Full		MTBLS848-20190129		In contact		1					451.84	22,825,817	85			
2019-01-29	MTBLS849	GC-Q-MS		2019-02-05	In Review	Manuel Liebeke		L	Mark		Yes - No data		DOI (preprint)	10.1101/528307	Full		MTBLS849-20190129		In contact		1					71.18	22,825,889	85			
2019-01-29	MTBLS850	UPLC-LTQ-MS/MS		2019-06-15	Submitted	Placeholder Placeholder																				0.02	22,825,889	85			
2019-01-30	MTBLS851	UPLC-QTOF-MS		2019-12-31	Submitted	Kristian Peters																				68,148.44	22,894,037	85			
2019-01-30	MTBLS852	UPLC-QTOF-MS/MS		2019-02-20	Submitted	Chun-Xue Zhou																				0.31	22,894,037	85			
2019-01-30	MTBLS853	UPLC-LTQ-MS/MS		2019-06-15	Submitted	Placeholder Placeholder																				0.01	22,894,037	85			
2019-01-30	MTBLS854	UPLC-LTQ-MS/MS		2019-06-15	Submitted	Charandeep Singh																				1,142.82	22,895,180	85			
2019-01-31	MTBLS855	GC-Q-MS		2019-03-19	Submitted	Guodong Rao			Mark																	4.48	22,895,185	86			
2019-01-31	MTBLS856	UPLC-LTQ-MS/MS		2019-06-15	In Curation	Charandeep Singh																				4,259.58	22,899,444	86			
2019-02-07	MTBLS857	UPLC-LTQ-MS		2019-03-01	Submitted	Ivan Nemazanyy																				1,550.66	22,900,995	86			
2019-02-07	MTBLS858	LC-LTQ-MS		2020-02-13	In Curation	Isabel Vincent			Mark								MTBLS858-20190211									8,316.85	22,909,312	86			
2019-02-08	MTBLS859	NMR		2019-10-31	Submitted	Suehelay Acevedo			Mark																	16.07	22,909,328	86			
2019-02-09	MTBLS860			2019-02-28	Submitted	Ali Yilmaz			Mark																	118.20	22,909,446	86			
2019-02-12	MTBLS861	HPLC-QTOF-MS		2019-04-30	Submitted	Ming Lei																				5,606.68	22,915,053	86			
2019-02-13	MTBLS862	NMR		2019-03-18	In Curation	Erik Andersson			Mark																	50.53	22,915,103	86			
2019-02-13	MTBLS863			2019-03-15	Submitted	Ali Yilmaz			Mark																	172.82	22,915,276	86			
2019-02-14	MTBLS864			2020-02-14	Submitted	Venkata Chandrasekhar Nainala																				1,769.76	22,917,046	86			
2019-02-18	MTBLS865	UPLC-QTOF-MS		2020-02-02	Submitted	Steffen Neumann																				0.05	22,917,046	86			
2019-02-18	MTBLS866	GC-Q-MS		2020-02-02	Submitted	Steffen Neumann																				0.06	22,917,046	86			
2019-02-20	MTBLS867	UPLC-QTOF-MS/MS		2019-04-30	In Curation	Aneesh Kumar			Keeva																	64,276.57	22,981,323	86			
2019-02-20	MTBLS868	LC-LTQ-MS		2020-02-20	In Curation	Clement Regnault			Mark																	4,526.38	22,985,849	86			
2019-02-22	MTBLS869	MAS-NMR		2020-02-22	In Review	Caroline Bund		L	Mark	Done	Yes - Full				Full		MTBLS869-20190226	Passes	In contact		1					37.55	22,985,887	86			
2019-02-25	MTBLS870			2020-02-25	In Curation	Mariana Palma			Mark																	5.18	22,985,892	86			
2019-02-26	MTBLS871			2019-03-30	In Curation	Anjaritha Aulia Rizky Parijadi			Mark																	1,707.33	22,987,599	86			
2019-02-27	MTBLS872			2019-03-22	In Curation	Anjaritha Aulia Rizky Parijadi			Mark																	3,417.98	22,991,017	86			
2019-02-27	MTBLS873			2019-05-31	Submitted	Rodrigo Lopez-MuÃ±oz																				671.24	22,991,688	86			
2019-02-28	MTBLS874			2020-02-28	Submitted	Olivier Thomas																				0.04	22,991,688	86			
2019-02-28	MTBLS875			2019-07-01	Submitted	Aidan McGlinchey																				0.53	22,991,689	86			
2019-03-01	MTBLS876			2019-03-29	Submitted	Yi Yang																				57.99	22,991,747	87			
2019-03-07	MTBLS877			2020-03-07	Submitted	User Cochrane																				154.76	22,991,902	87			
2019-03-07	MTBLS878			2020-03-07	Submitted	Ananda Antonio																				0.03	22,991,902	87			
2019-03-08	MTBLS879			2019-03-31	Submitted	liliana santacruz																				0.74	22,991,902	87			
2019-03-09	MTBLS880			2020-03-09	Submitted	kang huang																				0.02	22,991,902	87			
2019-03-12	MTBLS881			2020-03-12	Submitted	Raluca Maltesen																				0.03	22,991,902	87			
2019-03-12	MTBLS882			2019-03-19	Submitted	Federica Giordani																				4,554.84	22,996,457	87			
2019-03-12	MTBLS883			2019-04-23	Submitted	Ronan Daly																				23,647.41	23,020,105	87			
	MTBLS884																										23,020,105				
	MTBLS885																										23,020,105				
	MTBLS886																										23,020,105				
	MTBLS887																										23,020,105				
	MTBLS888																										23,020,105				
	MTBLS889																										23,020,105				
	MTBLS890																										23,020,105				
	MTBLS891																										23,020,105				
	MTBLS892																										23,020,105				
	MTBLS893																										23,020,105				
	MTBLS894																										23,020,105				
	MTBLS895																										23,020,105				
	MTBLS896																										23,020,105				
	MTBLS897																										23,020,105				
	MTBLS898																										23,020,105				
	MTBLS899																										23,020,105				
	MTBLS900																										23,020,105				
	MTBLS901																										23,020,105				
	MTBLS902																										23,020,105				
	MTBLS903																										23,020,105				
	MTBLS904																										23,020,105				
	MTBLS905																										23,020,105				
	MTBLS906																										23,020,105				
	MTBLS907																										23,020,105				
	MTBLS908																										23,020,105				
	MTBLS909																										23,020,105				
	MTBLS910																										23,020,105				
	MTBLS911																										23,020,105				
	MTBLS912																										23,020,105				
	MTBLS913																										23,020,105				
	MTBLS914																										23,020,105				
	MTBLS915																										23,020,105				
	MTBLS916																										23,020,105				
	MTBLS917																										23,020,105				
	MTBLS918																										23,020,105				
	MTBLS919																										23,020,105				
	MTBLS920																										23,020,105				
	MTBLS921																										23,020,105				
	MTBLS922																										23,020,105				
	MTBLS923																										23,020,105				
	MTBLS924																										23,020,105				
	MTBLS925																										23,020,105				
	MTBLS926																										23,020,105				
	MTBLS927																										23,020,105				
	MTBLS928																										23,020,105				
	MTBLS929																										23,020,105				
	MTBLS930																										23,020,105				
	MTBLS931																										23,020,105				
	MTBLS932																										23,020,105				
	MTBLS933																										23,020,105				
	MTBLS934																										23,020,105				
	MTBLS935																										23,020,105				
	MTBLS936																										23,020,105				
	MTBLS937																										23,020,105				
	MTBLS938																										23,020,105				
	MTBLS939																										23,020,105				
	MTBLS940																										23,020,105				
	MTBLS941																										23,020,105				
	MTBLS942																										23,020,105				
	MTBLS943																										23,020,105				
	MTBLS944																										23,020,105				
	MTBLS945																										23,020,105				
	MTBLS946																										23,020,105				
	MTBLS947																										23,020,105				
	MTBLS948																										23,020,105				
	MTBLS949																										23,020,105				
	MTBLS950																										23,020,105				
	MTBLS951																										23,020,105				
	MTBLS952																										23,020,105				
	MTBLS953																										23,020,105				
	MTBLS954																										23,020,105				
	MTBLS955																										23,020,105				
	MTBLS956																										23,020,105				
	MTBLS957																										23,020,105				
	MTBLS958																										23,020,105				
	MTBLS959																										23,020,105				
	MTBLS960																										23,020,105				
	MTBLS961																										23,020,105				
	MTBLS962																										23,020,105				
